match_id,inning,over,ball,batsman_runs,bowler_runs,is_wicket
698,1,16,1,6.0,0.0,0.0
412,1,18,1,3.0,6.0,0.0
548,1,3,2,2.0,4.0,0.0
1614,1,16,2,3.0,3.0,1.0
1562,2,13,2,4.0,1.0,1.0
143,2,4,1,0.0,0.0,0.0
671,2,12,1,3.0,1.0,0.0
1988,2,8,5,6.0,3.0,0.0
338,1,19,1,6.0,3.0,1.0
161,1,13,2,0.0,6.0,
962,2,13,2,3.0,4.0,0.0
723,1,7,4,1.0,6.0,1.0
676,1,15,2,2.0,6.0,1.0
1710,1,20,6,6.0,2.0,0.0
707,2,10,6,4.0,2.0,1.0
368,2,3,2,6.0,,
1591,2,6,1,1.0,6.0,
1651,2,19,6,1.0,4.0,0.0
639,2,4,4,1.0,2.0,1.0
1988,1,16,5,4.0,1.0,1.0
24,2,16,6,2.0,3.0,0.0
1484,1,8,1,1.0,4.0,
1669,2,8,5,4.0,0.0,
253,1,19,2,3.0,6.0,
900,1,9,4,2.0,,
1723,2,19,1,,4.0,0.0
1277,2,5,4,2.0,,
1574,2,17,5,6.0,,0.0
373,2,1,6,0.0,2.0,
373,2,10,5,6.0,6.0,
221,1,8,6,2.0,1.0,1.0
1739,1,3,6,,2.0,0.0
766,2,10,5,,,
1783,1,3,4,2.0,3.0,
168,1,6,2,4.0,0.0,0.0
6,1,5,6,,4.0,0.0
525,2,6,4,0.0,1.0,
1064,1,4,1,1.0,4.0,
1854,2,13,1,3.0,1.0,
758,2,16,6,1.0,6.0,0.0
390,2,13,1,1.0,4.0,0.0
222,2,7,1,4.0,6.0,1.0
77,2,13,4,2.0,3.0,1.0
1450,1,19,3,3.0,2.0,1.0
1726,1,14,3,3.0,2.0,
945,1,10,5,,4.0,0.0
681,1,20,2,3.0,,1.0
588,1,18,2,3.0,3.0,1.0
1920,2,16,2,,3.0,0.0
185,2,3,3,1.0,,1.0
1890,2,10,2,0.0,4.0,0.0
1443,1,10,6,3.0,1.0,
1048,2,15,3,6.0,1.0,1.0
1642,2,1,5,1.0,,0.0
1092,2,2,5,6.0,2.0,0.0
1551,2,10,6,0.0,,0.0
1384,1,17,1,2.0,4.0,1.0
960,2,20,3,6.0,1.0,0.0
1376,2,5,3,1.0,6.0,
1462,1,5,3,,6.0,1.0
233,1,17,4,4.0,1.0,
384,1,20,6,4.0,3.0,
726,2,16,4,4.0,3.0,
487,2,9,3,0.0,2.0,0.0
677,1,17,3,3.0,3.0,1.0
410,2,16,5,3.0,,1.0
1541,1,7,2,2.0,4.0,1.0
539,1,7,1,3.0,1.0,0.0
1509,1,1,4,1.0,0.0,0.0
793,2,9,1,1.0,1.0,
1582,1,18,2,,,0.0
875,1,18,2,6.0,1.0,0.0
1712,1,12,4,3.0,6.0,1.0
1996,2,6,6,4.0,3.0,1.0
327,2,10,1,3.0,2.0,1.0
1948,1,13,6,3.0,1.0,1.0
1058,1,7,2,3.0,2.0,1.0
1757,2,14,6,2.0,2.0,
1432,2,14,2,,1.0,0.0
391,2,4,4,4.0,6.0,
1697,2,19,3,1.0,6.0,0.0
1718,1,14,3,1.0,2.0,
1768,1,19,3,0.0,2.0,0.0
905,2,15,6,1.0,6.0,0.0
78,2,15,4,3.0,6.0,
898,2,16,4,2.0,3.0,1.0
1269,1,19,2,,1.0,
1470,2,15,6,4.0,6.0,
149,2,2,5,2.0,2.0,
48,1,3,6,6.0,1.0,1.0
118,2,7,5,2.0,2.0,1.0
1140,1,6,5,4.0,6.0,1.0
1946,1,20,4,0.0,4.0,0.0
1578,1,4,1,3.0,3.0,0.0
1274,1,8,6,3.0,0.0,
1396,1,15,4,0.0,3.0,0.0
1368,2,7,1,,4.0,0.0
1748,2,6,2,3.0,3.0,1.0
1310,1,4,6,4.0,,0.0
1387,2,9,1,3.0,4.0,1.0
1652,1,11,5,1.0,,
481,2,1,4,6.0,3.0,0.0
198,1,15,5,,,0.0
273,1,16,1,3.0,4.0,0.0
804,1,1,2,4.0,0.0,
1323,1,16,3,4.0,,
525,1,1,1,2.0,6.0,0.0
1984,2,5,3,1.0,0.0,1.0
217,2,5,4,6.0,4.0,1.0
61,1,18,4,4.0,1.0,
270,1,2,4,,,0.0
888,1,6,4,1.0,4.0,0.0
106,1,3,6,4.0,3.0,1.0
76,2,14,3,3.0,0.0,
779,2,19,2,6.0,1.0,
263,2,14,6,3.0,,0.0
622,2,20,1,3.0,,0.0
270,2,17,5,0.0,,0.0
1681,2,2,3,3.0,4.0,1.0
1363,2,8,1,4.0,4.0,1.0
396,2,15,5,4.0,4.0,1.0
1383,2,13,2,,1.0,1.0
654,2,9,3,6.0,2.0,
711,2,12,4,4.0,,1.0
1621,2,17,4,1.0,2.0,0.0
480,1,20,2,4.0,2.0,
300,1,5,4,0.0,1.0,1.0
1891,2,10,1,1.0,4.0,0.0
319,1,7,6,3.0,3.0,1.0
1170,2,2,2,6.0,2.0,
1750,1,2,6,3.0,1.0,1.0
1764,2,14,5,4.0,3.0,0.0
1495,1,19,5,2.0,2.0,0.0
661,1,17,6,3.0,1.0,1.0
1085,1,18,6,2.0,1.0,
1678,2,4,6,6.0,6.0,
332,2,13,1,3.0,0.0,
1930,2,5,4,1.0,,
658,2,9,6,0.0,4.0,1.0
1434,2,1,4,4.0,6.0,0.0
973,1,14,6,6.0,2.0,1.0
488,2,14,1,1.0,,0.0
1668,2,20,6,6.0,0.0,
1880,2,20,3,3.0,1.0,
569,2,19,5,4.0,4.0,1.0
1635,1,10,1,3.0,1.0,1.0
133,2,19,2,1.0,,1.0
178,2,15,4,4.0,6.0,0.0
272,1,14,4,6.0,4.0,0.0
932,2,13,3,6.0,6.0,
1970,2,9,3,6.0,4.0,0.0
1191,1,7,1,0.0,,
1767,2,8,4,1.0,3.0,
1530,2,7,6,6.0,1.0,1.0
1150,1,17,4,2.0,3.0,
425,2,20,6,6.0,1.0,0.0
1084,2,17,1,,1.0,
1826,1,12,6,4.0,4.0,
1392,1,20,5,4.0,1.0,0.0
748,1,9,3,2.0,0.0,0.0
1971,2,15,5,2.0,1.0,1.0
966,2,5,6,0.0,4.0,1.0
1661,1,8,2,6.0,6.0,0.0
1224,1,5,6,3.0,0.0,1.0
1880,2,9,1,6.0,2.0,0.0
1052,1,6,6,0.0,6.0,0.0
1488,2,16,5,0.0,,1.0
392,2,3,1,2.0,2.0,
1648,2,3,1,1.0,2.0,0.0
1114,1,4,1,4.0,2.0,0.0
624,2,20,2,0.0,2.0,1.0
930,1,2,4,0.0,2.0,
1587,1,9,5,4.0,4.0,0.0
734,2,10,2,1.0,1.0,0.0
1027,2,13,1,6.0,1.0,
542,2,4,6,0.0,1.0,1.0
183,2,3,6,4.0,1.0,
541,2,2,6,,6.0,1.0
1363,2,4,2,2.0,6.0,0.0
552,2,16,1,,3.0,1.0
315,2,8,3,1.0,6.0,1.0
1030,1,14,6,2.0,0.0,1.0
411,1,16,6,6.0,2.0,1.0
793,1,16,4,3.0,4.0,
1828,1,15,3,3.0,1.0,0.0
588,1,20,5,1.0,6.0,1.0
1014,1,7,3,4.0,,
644,1,17,4,2.0,4.0,
1908,1,13,5,4.0,3.0,1.0
1428,2,3,2,3.0,0.0,1.0
1083,2,18,1,4.0,4.0,1.0
895,2,9,3,6.0,3.0,1.0
1538,1,14,5,4.0,6.0,0.0
13,1,9,3,,2.0,0.0
572,2,5,2,1.0,4.0,0.0
1972,2,6,6,0.0,2.0,
389,2,16,4,0.0,6.0,1.0
641,1,4,1,2.0,3.0,
824,2,9,3,6.0,3.0,0.0
1675,1,17,2,3.0,0.0,0.0
941,2,19,6,1.0,6.0,1.0
353,2,2,3,6.0,2.0,
1339,1,12,5,4.0,6.0,1.0
1884,1,16,5,0.0,3.0,
637,2,17,4,1.0,,1.0
338,1,1,1,0.0,6.0,
535,1,14,4,4.0,2.0,1.0
1507,2,13,3,0.0,6.0,1.0
1903,2,2,6,3.0,1.0,
1399,2,10,4,1.0,,
1377,2,15,6,0.0,3.0,0.0
624,1,9,4,,1.0,1.0
1572,2,9,2,0.0,6.0,1.0
1457,2,15,1,4.0,2.0,0.0
809,2,5,1,2.0,,
1788,2,2,6,,0.0,1.0
543,1,9,5,3.0,,0.0
1453,1,17,3,,6.0,1.0
1416,2,20,6,3.0,4.0,
733,2,10,3,3.0,6.0,1.0
248,1,10,5,2.0,0.0,1.0
1851,2,12,4,6.0,4.0,1.0
423,2,19,2,3.0,2.0,
571,2,1,3,2.0,0.0,0.0
1452,1,5,1,4.0,1.0,0.0
474,2,2,2,6.0,0.0,1.0
1949,2,1,1,2.0,4.0,
1395,1,5,4,4.0,0.0,1.0
318,2,13,5,0.0,,0.0
1987,1,4,6,1.0,,
1712,2,20,6,1.0,0.0,1.0
88,1,4,1,6.0,0.0,
1017,1,10,6,6.0,2.0,0.0
1197,2,19,3,2.0,4.0,0.0
1180,1,13,5,,4.0,1.0
1548,1,2,4,0.0,1.0,
1284,1,19,6,6.0,3.0,1.0
146,1,8,3,4.0,4.0,
413,2,16,6,4.0,3.0,0.0
1261,1,1,6,6.0,2.0,
1491,2,1,4,3.0,1.0,1.0
1934,1,11,5,,1.0,
540,1,18,1,4.0,3.0,1.0
1547,2,14,6,2.0,6.0,0.0
1975,2,19,3,6.0,3.0,1.0
1668,1,9,2,3.0,6.0,0.0
119,1,10,1,3.0,2.0,
354,2,19,2,6.0,1.0,0.0
1143,2,18,4,,1.0,
1664,1,16,5,4.0,,
1057,1,17,6,4.0,0.0,1.0
120,1,5,6,0.0,3.0,
1099,1,16,3,2.0,3.0,1.0
1753,2,20,2,4.0,6.0,
1999,1,11,1,4.0,2.0,0.0
1106,1,6,3,1.0,6.0,
1606,1,3,3,2.0,2.0,0.0
1200,2,8,5,2.0,1.0,
1573,1,15,1,0.0,1.0,1.0
552,2,4,4,4.0,0.0,0.0
1559,1,3,5,1.0,3.0,
807,1,4,5,3.0,0.0,0.0
1419,1,11,6,0.0,6.0,0.0
453,1,13,6,1.0,4.0,1.0
982,1,10,3,2.0,0.0,1.0
606,2,12,6,3.0,1.0,0.0
390,2,17,5,0.0,2.0,1.0
820,1,19,4,1.0,4.0,0.0
240,2,3,2,3.0,2.0,
1070,2,14,5,2.0,3.0,1.0
15,2,11,4,1.0,3.0,1.0
1284,2,19,6,6.0,,
1512,1,5,6,1.0,4.0,0.0
791,2,11,4,2.0,6.0,
827,2,12,6,1.0,,1.0
1577,2,16,4,0.0,1.0,1.0
1917,2,15,2,2.0,1.0,1.0
1946,1,3,1,1.0,2.0,1.0
1088,1,4,5,0.0,4.0,
1279,2,15,6,4.0,0.0,0.0
1765,2,14,5,6.0,0.0,0.0
1472,1,2,1,4.0,0.0,1.0
226,2,4,1,,,
167,1,12,2,6.0,,
1032,1,9,6,3.0,2.0,
685,2,13,2,4.0,3.0,
1816,2,12,3,,0.0,1.0
354,2,11,2,3.0,,
1877,1,12,1,2.0,,
731,2,6,4,3.0,,1.0
805,1,9,5,1.0,,
166,2,17,4,,,0.0
993,2,16,6,2.0,6.0,
66,1,16,2,2.0,,0.0
1802,2,16,4,0.0,2.0,
1222,1,5,1,1.0,1.0,1.0
1314,1,10,5,4.0,0.0,1.0
175,2,7,4,0.0,0.0,
140,1,8,4,0.0,4.0,1.0
1790,1,15,3,3.0,4.0,
1412,1,20,1,3.0,,
676,2,12,2,4.0,,
627,2,18,6,3.0,0.0,1.0
726,1,10,2,0.0,0.0,1.0
1848,1,1,2,4.0,3.0,1.0
221,1,15,4,3.0,0.0,
394,1,15,6,,2.0,
1102,1,14,1,4.0,,
1885,1,10,5,1.0,3.0,0.0
946,1,9,5,,0.0,0.0
967,1,20,5,6.0,0.0,1.0
1994,2,11,1,3.0,2.0,
1224,2,19,1,4.0,3.0,1.0
837,1,12,4,6.0,4.0,
1763,1,7,3,,6.0,1.0
1400,1,4,1,6.0,4.0,0.0
1133,1,10,6,1.0,3.0,
521,2,5,5,4.0,4.0,1.0
595,2,17,3,6.0,,0.0
559,1,1,4,1.0,2.0,
685,1,8,4,2.0,,1.0
1268,2,12,5,4.0,,
985,2,19,6,3.0,,1.0
1101,2,12,1,0.0,4.0,1.0
393,2,10,5,,2.0,0.0
1224,2,3,2,0.0,4.0,
1974,1,4,6,3.0,1.0,1.0
1423,1,1,6,2.0,3.0,0.0
1420,2,14,5,0.0,4.0,
1875,1,7,4,6.0,4.0,
1761,1,15,1,4.0,3.0,
1307,1,16,1,3.0,0.0,0.0
490,1,5,4,0.0,0.0,0.0
90,2,5,1,3.0,4.0,0.0
414,2,14,2,0.0,3.0,0.0
1612,2,5,1,1.0,4.0,0.0
136,2,18,6,3.0,3.0,1.0
816,2,7,2,3.0,,
1582,1,17,5,0.0,3.0,
1403,2,7,2,2.0,0.0,0.0
818,1,5,6,,2.0,
1196,2,20,5,0.0,2.0,
1232,1,13,2,2.0,2.0,0.0
602,2,3,2,2.0,6.0,
1560,2,12,3,1.0,6.0,1.0
169,2,4,1,2.0,2.0,
73,1,17,4,1.0,2.0,
442,1,12,1,4.0,6.0,
414,2,15,6,4.0,1.0,1.0
543,2,13,5,2.0,6.0,1.0
1847,1,7,2,2.0,1.0,
1353,1,12,3,6.0,4.0,0.0
1186,2,1,2,6.0,2.0,1.0
1291,2,12,3,0.0,2.0,0.0
324,1,6,6,2.0,0.0,0.0
1184,1,4,2,3.0,,
1463,2,17,6,,3.0,1.0
65,2,13,4,0.0,2.0,0.0
116,1,8,1,4.0,6.0,1.0
215,1,7,1,1.0,,1.0
1591,2,2,2,4.0,2.0,
1396,1,18,5,6.0,6.0,
1759,2,13,5,0.0,4.0,0.0
1894,2,1,6,0.0,0.0,1.0
1383,1,6,4,3.0,3.0,1.0
73,2,13,3,6.0,6.0,
34,1,10,4,3.0,4.0,1.0
508,1,10,4,2.0,,0.0
1443,1,12,6,0.0,,1.0
1764,2,12,2,,,0.0
1421,2,14,3,0.0,6.0,
1969,1,5,2,3.0,,
238,2,10,2,2.0,,1.0
99,1,16,1,4.0,2.0,
637,1,12,2,4.0,2.0,0.0
792,1,8,1,4.0,2.0,0.0
74,2,17,6,1.0,4.0,1.0
1380,1,18,2,2.0,3.0,0.0
1007,2,7,2,,,
1254,1,3,1,2.0,0.0,1.0
543,1,18,6,6.0,6.0,0.0
1417,2,16,5,6.0,4.0,0.0
652,1,17,6,4.0,,1.0
36,1,9,4,2.0,3.0,
1484,1,8,2,,6.0,1.0
1218,1,20,1,1.0,4.0,0.0
1317,1,5,4,2.0,2.0,0.0
979,2,3,6,,,1.0
249,1,20,1,0.0,6.0,0.0
174,1,16,1,,6.0,
37,2,20,5,1.0,3.0,
152,1,7,5,0.0,3.0,
276,1,7,2,2.0,0.0,0.0
360,2,11,1,0.0,0.0,0.0
1789,2,9,2,2.0,6.0,
1265,1,11,5,3.0,6.0,1.0
792,2,14,6,3.0,0.0,0.0
1949,2,4,6,6.0,1.0,
783,2,4,3,6.0,4.0,
1415,1,19,1,,4.0,1.0
462,1,9,1,2.0,3.0,1.0
199,2,10,1,4.0,3.0,1.0
1792,2,12,5,3.0,,
1722,1,3,3,4.0,,0.0
119,2,10,4,0.0,4.0,1.0
1471,1,15,1,4.0,1.0,0.0
151,2,15,3,,1.0,0.0
863,1,20,2,4.0,0.0,1.0
1702,1,4,3,6.0,1.0,0.0
1017,1,18,6,4.0,6.0,
1609,1,2,6,0.0,0.0,0.0
1906,2,4,2,0.0,,
459,1,3,3,3.0,6.0,1.0
330,2,19,4,4.0,4.0,
1665,2,5,2,6.0,2.0,0.0
1020,1,11,4,3.0,4.0,1.0
1742,2,14,1,4.0,4.0,1.0
1382,2,4,4,1.0,1.0,0.0
1276,1,15,4,6.0,4.0,
1471,1,9,4,0.0,2.0,
809,2,7,1,1.0,0.0,0.0
462,1,7,3,0.0,,
1644,1,10,2,0.0,0.0,1.0
205,1,6,3,4.0,4.0,0.0
1890,1,4,4,1.0,0.0,1.0
701,2,10,4,1.0,6.0,0.0
148,2,14,4,2.0,2.0,0.0
1206,2,10,2,4.0,3.0,1.0
798,1,3,1,4.0,4.0,1.0
822,1,6,2,2.0,6.0,
1974,2,6,1,3.0,4.0,0.0
1856,1,13,5,6.0,6.0,
218,2,13,5,0.0,1.0,1.0
647,1,20,1,6.0,3.0,0.0
1768,1,9,1,,1.0,1.0
240,1,8,6,1.0,1.0,1.0
1894,2,3,6,2.0,6.0,
1106,2,4,6,3.0,3.0,1.0
115,1,1,4,2.0,0.0,1.0
458,1,20,5,2.0,4.0,
730,2,5,3,1.0,2.0,0.0
794,1,20,3,6.0,1.0,
1298,1,19,6,,,1.0
1652,2,10,4,6.0,2.0,
214,2,14,6,1.0,2.0,0.0
747,1,15,1,1.0,3.0,0.0
142,1,11,3,3.0,2.0,
1309,1,3,3,6.0,6.0,0.0
1434,2,17,2,0.0,4.0,0.0
1178,1,18,6,1.0,,1.0
1151,2,6,4,4.0,1.0,0.0
872,2,7,4,4.0,3.0,0.0
684,2,20,2,2.0,2.0,0.0
1813,2,9,4,2.0,,0.0
1766,1,19,6,,6.0,0.0
387,2,10,1,1.0,2.0,0.0
1544,1,1,5,0.0,,
1095,2,15,3,0.0,2.0,1.0
676,1,7,1,4.0,6.0,
1357,2,17,6,0.0,2.0,0.0
1336,1,13,3,2.0,0.0,
1747,2,13,1,,1.0,
1561,1,1,1,1.0,0.0,1.0
1038,1,18,1,4.0,,1.0
54,1,14,4,,6.0,0.0
783,1,17,6,3.0,6.0,0.0
263,2,14,2,3.0,1.0,
1129,1,18,6,4.0,,1.0
955,2,3,3,3.0,6.0,1.0
547,1,14,4,,1.0,1.0
1416,1,17,3,,3.0,0.0
1903,2,14,3,1.0,4.0,
1770,2,3,2,0.0,0.0,1.0
376,2,11,5,1.0,3.0,0.0
1296,1,14,6,,,
1352,2,6,1,0.0,4.0,
570,2,12,6,4.0,6.0,0.0
1262,2,18,6,0.0,2.0,0.0
1018,2,13,6,4.0,4.0,
1585,2,8,2,4.0,6.0,
1191,1,4,1,2.0,4.0,0.0
175,2,9,6,,0.0,1.0
1816,2,16,1,2.0,,0.0
1383,2,5,1,1.0,0.0,0.0
208,1,6,5,1.0,1.0,0.0
555,1,13,3,6.0,,1.0
1123,2,2,1,0.0,6.0,0.0
1964,1,19,3,2.0,2.0,
32,1,4,2,0.0,0.0,1.0
1964,1,13,1,0.0,,
966,2,16,3,6.0,6.0,
1174,1,20,2,0.0,6.0,0.0
963,2,14,5,6.0,2.0,1.0
1162,2,12,4,3.0,0.0,
965,2,6,2,1.0,,0.0
997,1,1,5,2.0,0.0,1.0
504,1,14,3,0.0,6.0,
1462,2,1,4,,,0.0
1677,1,5,3,2.0,,0.0
700,2,13,4,2.0,3.0,0.0
1794,1,1,6,6.0,3.0,
1404,1,20,2,4.0,4.0,
476,2,15,4,3.0,2.0,0.0
1309,1,4,6,,4.0,1.0
601,1,15,6,1.0,0.0,0.0
552,1,11,4,3.0,3.0,
1381,1,1,1,2.0,2.0,1.0
51,2,8,1,2.0,6.0,1.0
1364,2,2,6,,1.0,1.0
202,1,2,6,2.0,0.0,
1317,2,18,6,1.0,2.0,1.0
175,1,1,1,,1.0,
1063,2,3,6,1.0,4.0,
257,2,2,4,0.0,3.0,0.0
1692,1,18,3,,3.0,0.0
1312,2,11,6,0.0,2.0,1.0
95,1,5,4,2.0,4.0,0.0
1198,2,1,5,2.0,2.0,0.0
1635,1,14,5,,6.0,0.0
945,1,18,2,,,1.0
437,2,15,6,1.0,2.0,0.0
592,2,11,4,6.0,3.0,1.0
1824,2,18,5,1.0,4.0,0.0
1370,1,4,4,4.0,6.0,0.0
1575,1,9,1,6.0,2.0,0.0
454,2,9,4,1.0,3.0,1.0
317,1,3,5,0.0,,1.0
1671,2,9,4,0.0,4.0,1.0
1463,1,4,5,3.0,6.0,
1915,2,12,4,4.0,6.0,0.0
1252,2,17,6,4.0,6.0,
839,1,15,3,2.0,2.0,0.0
1690,1,6,3,4.0,2.0,0.0
588,2,16,6,3.0,1.0,
1628,2,2,2,,2.0,0.0
1231,2,17,6,2.0,1.0,1.0
362,2,5,6,0.0,0.0,1.0
1272,2,10,5,6.0,2.0,
484,1,12,1,4.0,0.0,1.0
437,1,19,2,1.0,,0.0
1562,1,18,2,2.0,3.0,
1021,1,8,5,,6.0,1.0
653,1,4,2,2.0,1.0,0.0
1208,1,12,6,,,1.0
1736,2,17,5,,4.0,
1276,1,5,2,0.0,3.0,0.0
612,1,13,6,2.0,0.0,
517,2,17,6,,4.0,1.0
940,2,10,5,6.0,3.0,
1362,1,13,5,4.0,2.0,1.0
1289,2,10,3,0.0,2.0,1.0
816,1,11,1,6.0,4.0,1.0
1783,1,16,2,6.0,3.0,1.0
1957,2,2,2,,0.0,
1720,2,11,4,3.0,0.0,0.0
1340,2,12,3,6.0,,1.0
1557,1,8,2,3.0,,0.0
407,2,14,4,0.0,6.0,1.0
829,2,14,5,4.0,6.0,1.0
1071,2,9,2,2.0,1.0,0.0
524,1,15,1,6.0,4.0,0.0
246,2,18,6,1.0,0.0,1.0
1716,2,13,5,2.0,3.0,1.0
963,2,9,5,6.0,6.0,0.0
10,1,1,3,0.0,2.0,
1325,2,2,3,0.0,1.0,
1022,1,9,2,6.0,3.0,1.0
612,2,5,4,2.0,6.0,
1275,2,19,2,3.0,6.0,0.0
1527,1,6,5,2.0,6.0,1.0
191,2,15,3,6.0,1.0,1.0
1687,1,9,3,0.0,0.0,1.0
908,1,5,3,,3.0,0.0
1616,2,17,5,3.0,2.0,1.0
575,1,15,4,3.0,0.0,0.0
1547,2,7,6,,,1.0
1006,2,12,3,3.0,2.0,
798,1,20,6,2.0,4.0,
1739,2,6,1,3.0,,
1022,2,14,2,3.0,3.0,
199,1,18,1,3.0,1.0,0.0
1692,1,19,6,0.0,4.0,0.0
870,2,1,4,4.0,3.0,
970,1,15,1,6.0,4.0,
1005,1,19,5,3.0,3.0,0.0
1911,2,16,3,4.0,0.0,1.0
1585,2,20,5,1.0,4.0,1.0
1039,2,4,3,0.0,,0.0
507,1,1,4,0.0,2.0,1.0
446,1,11,4,1.0,6.0,0.0
1091,1,5,5,3.0,1.0,
824,1,9,6,,2.0,1.0
1290,2,16,6,6.0,3.0,1.0
450,2,20,3,3.0,3.0,
1049,2,10,4,4.0,0.0,1.0
188,2,8,2,4.0,0.0,0.0
332,1,5,5,4.0,,
463,1,3,2,3.0,1.0,1.0
813,1,7,4,0.0,2.0,
917,1,6,3,,,
1031,2,12,4,0.0,6.0,1.0
489,2,17,1,1.0,6.0,
660,1,4,2,6.0,1.0,1.0
1205,2,13,6,2.0,1.0,1.0
52,1,2,3,1.0,6.0,
413,2,8,6,,2.0,0.0
1028,1,6,1,3.0,,
1973,1,10,2,4.0,3.0,0.0
1832,1,5,2,0.0,2.0,
1797,1,2,2,6.0,1.0,1.0
1516,2,16,5,1.0,3.0,1.0
1576,1,1,4,3.0,3.0,0.0
1562,2,8,3,,0.0,0.0
140,2,13,1,0.0,3.0,
1293,2,3,6,6.0,2.0,
370,1,5,1,6.0,3.0,
285,2,16,4,0.0,1.0,
1568,1,4,2,0.0,2.0,
528,2,3,1,0.0,,1.0
1783,2,10,4,6.0,,1.0
1795,2,12,5,4.0,0.0,1.0
1231,1,16,1,0.0,4.0,0.0
1098,2,17,4,6.0,6.0,
454,1,14,4,3.0,3.0,0.0
544,2,7,6,6.0,4.0,0.0
1441,2,9,1,2.0,4.0,0.0
1624,1,11,2,,6.0,1.0
17,1,19,5,2.0,1.0,0.0
691,2,7,3,,,
1540,1,18,3,3.0,1.0,
1632,1,7,2,,2.0,1.0
1221,2,15,2,1.0,3.0,
533,1,1,4,6.0,4.0,1.0
1726,2,3,2,4.0,0.0,0.0
403,1,18,6,6.0,1.0,0.0
1355,2,15,1,0.0,2.0,
712,2,20,1,2.0,0.0,1.0
842,2,2,6,1.0,3.0,
253,2,20,3,4.0,2.0,
563,1,4,3,4.0,2.0,1.0
1968,1,17,4,,1.0,0.0
1897,2,4,1,1.0,4.0,
145,1,4,4,4.0,6.0,
742,2,4,1,2.0,2.0,1.0
384,2,8,6,6.0,2.0,1.0
1410,1,4,4,2.0,4.0,1.0
1467,1,1,5,6.0,2.0,0.0
1654,2,4,1,,,
1125,2,18,1,1.0,6.0,0.0
1838,1,5,6,4.0,3.0,1.0
1243,2,16,5,1.0,6.0,0.0
1391,2,2,4,3.0,4.0,
335,1,10,1,1.0,1.0,
761,1,13,1,1.0,2.0,
880,2,1,4,3.0,3.0,0.0
37,1,6,3,3.0,4.0,0.0
1582,1,17,1,0.0,3.0,
1912,1,5,6,0.0,,0.0
1972,2,9,1,1.0,,0.0
1308,1,12,4,2.0,1.0,1.0
963,1,1,1,,6.0,
1775,2,19,6,,4.0,0.0
1161,1,14,4,2.0,4.0,1.0
1420,1,17,1,3.0,2.0,0.0
963,2,20,2,0.0,3.0,1.0
1012,1,16,3,1.0,6.0,
404,2,3,4,4.0,3.0,
218,2,19,6,2.0,3.0,0.0
947,2,14,1,0.0,3.0,0.0
1706,1,20,5,,,1.0
1903,1,16,2,3.0,,1.0
1252,1,14,4,4.0,2.0,
1166,2,4,6,,4.0,
130,2,18,6,,2.0,
1145,1,14,5,6.0,0.0,
1257,2,11,6,,3.0,
72,1,5,5,6.0,6.0,
1717,2,15,1,4.0,0.0,1.0
1362,2,20,1,,,1.0
732,1,20,6,2.0,4.0,0.0
1007,2,2,4,6.0,4.0,1.0
1799,2,19,4,3.0,6.0,0.0
1695,1,11,2,3.0,3.0,
1839,2,3,3,4.0,3.0,0.0
1835,2,17,2,2.0,1.0,1.0
1655,2,8,6,,1.0,0.0
1920,2,15,4,4.0,6.0,
1477,1,15,6,2.0,3.0,
1885,1,17,5,1.0,2.0,1.0
390,2,12,1,0.0,1.0,
1282,1,1,2,,3.0,0.0
437,2,18,5,0.0,2.0,1.0
841,2,1,2,2.0,0.0,1.0
495,2,16,5,3.0,,
894,1,6,1,3.0,2.0,0.0
1279,2,10,1,2.0,6.0,1.0
1769,1,8,4,3.0,0.0,1.0
8,2,11,1,1.0,,0.0
293,1,3,4,2.0,3.0,0.0
1132,2,5,2,0.0,1.0,1.0
202,1,1,4,0.0,4.0,0.0
1366,1,18,2,4.0,,1.0
44,1,19,4,2.0,4.0,
1067,2,2,1,,3.0,
1677,2,1,5,1.0,6.0,0.0
1347,2,3,1,3.0,2.0,0.0
1216,2,10,3,,,
1124,1,6,5,6.0,1.0,0.0
1976,2,1,6,3.0,6.0,0.0
1962,2,14,2,6.0,4.0,1.0
1185,1,1,6,3.0,2.0,
1313,1,17,1,1.0,6.0,
1307,2,14,4,3.0,0.0,
300,2,10,2,0.0,1.0,0.0
1226,2,1,3,6.0,2.0,
1544,1,19,2,3.0,3.0,1.0
496,1,20,4,4.0,3.0,
1364,2,15,2,4.0,,1.0
1636,1,20,1,1.0,3.0,1.0
881,1,17,6,,6.0,0.0
11,2,11,6,2.0,3.0,
348,2,15,6,4.0,2.0,1.0
371,1,14,5,2.0,4.0,1.0
191,1,8,1,2.0,1.0,0.0
1818,1,14,5,0.0,3.0,1.0
562,1,4,4,3.0,4.0,0.0
1386,1,8,5,6.0,,0.0
625,1,8,1,0.0,0.0,
810,1,5,6,0.0,1.0,1.0
1073,2,5,1,4.0,2.0,1.0
66,1,7,2,,6.0,0.0
1618,2,16,4,6.0,4.0,
177,2,18,2,0.0,,
828,1,18,2,6.0,0.0,1.0
1334,2,18,6,2.0,0.0,
508,1,15,5,4.0,,1.0
1716,2,4,2,3.0,0.0,
673,1,13,3,3.0,2.0,1.0
1794,1,2,4,4.0,3.0,
1142,1,5,3,6.0,1.0,0.0
1494,2,19,5,0.0,1.0,0.0
415,1,6,5,4.0,6.0,1.0
1747,1,1,1,4.0,0.0,0.0
990,2,18,6,,2.0,0.0
